LeftBreakpoint,RightBreakpoint,FFPM,LeftStrand,RightStrand,Total_Count_(SC+RC),Chromosome_Feature,Same_Strand,Reciprocal_Fusion,Splice_Pattern,Splice_Site,Splice_Pattern_Class,Total_Mapped_Reads,Left_Exon,Right_Exon,5_loc,3_loc,5_gene_start,5_gene_end,5_gene_length,3_gene_start,3_gene_end,3_gene_length,alternate_junction_count,alternative_junction,exon_count5,exon_count3
12403576,22975784,0.5774,-,+,2.0,Interchromosomal,No,No,InFrame,TC-CT,NonCanonicalPattern,3463650.333333333,19.0,1.0,M,M,12403454,12408421,4968,22975698,22976479,782,3,Yes,19,1
12403576,22975784,0.6609,-,+,9.0,Interchromosomal,No,No,InFrame,TC-CT,NonCanonicalPattern,13617107.4,19.0,1.0,M,M,12403454,12408421,4968,22975698,22976479,782,3,Yes,19,1
12403576,22975784,0.7118,-,+,2.0,Interchromosomal,No,No,InFrame,TC-CT,NonCanonicalPattern,2809659.6666666665,19.0,1.0,M,M,12403454,12408421,4968,22975698,22976479,782,3,Yes,19,1
12403576,22975784,0.7464,-,+,2.0,Interchromosomal,No,No,InFrame,TC-CT,NonCanonicalPattern,2679528.0,19.0,1.0,M,M,12403454,12408421,4968,22975698,22976479,782,3,Yes,19,1
12403576,22975784,0.7529,-,+,3.0,Interchromosomal,No,No,InFrame,TC-CT,NonCanonicalPattern,3984475.0,19.0,1.0,M,M,12403454,12408421,4968,22975698,22976479,782,3,Yes,19,1
12403576,22975784,0.8499,-,+,3.0,Interchromosomal,No,No,InFrame,TC-CT,NonCanonicalPattern,3529827.0,19.0,1.0,M,M,12403454,12408421,4968,22975698,22976479,782,3,Yes,19,1
12403576,22975784,0.8576,-,+,3.0,Interchromosomal,No,No,InFrame,TC-CT,NonCanonicalPattern,3498277.0,19.0,1.0,M,M,12403454,12408421,4968,22975698,22976479,782,3,Yes,19,1
12403576,22975784,0.9082,-,+,3.0,Interchromosomal,No,No,InFrame,TC-CT,NonCanonicalPattern,3303237.0,19.0,1.0,M,M,12403454,12408421,4968,22975698,22976479,782,3,Yes,19,1
12403576,22975784,1.0179,-,+,4.0,Interchromosomal,No,No,InFrame,TC-CT,NonCanonicalPattern,3929736.5,19.0,1.0,M,M,12403454,12408421,4968,22975698,22976479,782,3,Yes,19,1
12403576,22975784,1.0228,-,+,4.0,Interchromosomal,No,No,InFrame,TC-CT,NonCanonicalPattern,3910833.0,19.0,1.0,M,M,12403454,12408421,4968,22975698,22976479,782,3,Yes,19,1
12403576,22975784,1.0316,-,+,3.0,Interchromosomal,No,No,InFrame,TC-CT,NonCanonicalPattern,2908099.0,19.0,1.0,M,M,12403454,12408421,4968,22975698,22976479,782,3,Yes,19,1
12403576,22975784,1.2203,-,+,3.0,Interchromosomal,No,No,InFrame,TC-CT,NonCanonicalPattern,2458462.5,19.0,1.0,M,M,12403454,12408421,4968,22975698,22976479,782,3,Yes,19,1
12403576,22975784,1.3777,-,+,10.0,Interchromosomal,No,No,InFrame,TC-CT,NonCanonicalPattern,7258708.333333333,19.0,1.0,M,M,12403454,12408421,4968,22975698,22976479,782,3,Yes,19,1
12403576,22975784,1.7752,-,+,7.0,Interchromosomal,No,No,InFrame,TC-CT,NonCanonicalPattern,3943218.0,19.0,1.0,M,M,12403454,12408421,4968,22975698,22976479,782,3,Yes,19,1
12403576,22975784,1.86,-,+,2.0,Interchromosomal,No,No,InFrame,TC-CT,NonCanonicalPattern,1074385.0,19.0,1.0,M,M,12403454,12408421,4968,22975698,22976479,782,3,Yes,19,1
12403576,22975784,2.0228,-,+,8.0,Interchromosomal,No,No,InFrame,TC-CT,NonCanonicalPattern,3954914.0,19.0,1.0,M,M,12403454,12408421,4968,22975698,22976479,782,3,Yes,19,1
12403576,22975784,2.3059,-,+,9.0,Interchromosomal,No,No,InFrame,TC-CT,NonCanonicalPattern,3903048.5,19.0,1.0,M,M,12403454,12408421,4968,22975698,22976479,782,3,Yes,19,1
12403576,22975784,2.5506,-,+,10.0,Interchromosomal,No,No,InFrame,TC-CT,NonCanonicalPattern,3920595.0,19.0,1.0,M,M,12403454,12408421,4968,22975698,22976479,782,3,Yes,19,1
12403576,22975784,2.55,-,+,5.0,Interchromosomal,No,No,InFrame,TC-CT,NonCanonicalPattern,1958334.0,19.0,1.0,M,M,12403454,12408421,4968,22975698,22976479,782,3,Yes,19,1
12403576,22975784,3.1427,-,+,11.0,Interchromosomal,No,No,InFrame,TC-CT,NonCanonicalPattern,3500175.0,19.0,1.0,M,M,12403454,12408421,4968,22975698,22976479,782,3,Yes,19,1
12403576,22975784,3.951,-,+,3.0,Interchromosomal,No,No,InFrame,TC-CT,NonCanonicalPattern,759301.0,19.0,1.0,M,M,12403454,12408421,4968,22975698,22976479,782,3,Yes,19,1
12405179,24036471,0.56,-,+,2.0,Interchromosomal,No,No,InFrame,TT-TA,NonCanonicalPattern,3569357.0,14.0,1.0,M,M,12403454,12408421,4968,24035941,24037429,1489,1,No,19,4
12415802,2582156,0.5064,-,+,2.0,Interchromosomal,No,No,InFrame,TT-CT,NonCanonicalPattern,3949759.0,2.0,6.0,M,M,12415668,12417615,1948,2578594,2582290,3697,1,No,2,6
12416647,26640707,1.0111,-,+,3.0,Interchromosomal,No,No,InFrame,TG-TC,NonCanonicalPattern,2966963.0,2.0,1.0,M,M,12415668,12417615,1948,26640565,26642149,1585,1,No,2,5
12449057,16234268,0.505,-,-,2.0,Interchromosomal,Yes,No,InFrame,AC-CC,NonCanonicalPattern,3960592.0,4.0,3.0,M,M,12448636,12451556,2921,16232859,16235367,2509,1,No,5,4
124983,1494796,0.0787,-,-,3.0,Interchromosomal,Yes,No,InFrame,GG-TC,NonCanonicalPattern,38138018.0,1.0,1.0,M,M,123884,129244,5361,1490426,1495214,4789,1,No,1,17
124983,1494796,0.5,-,-,2.0,Interchromosomal,Yes,No,InFrame,GG-TC,NonCanonicalPattern,3998593.0,1.0,1.0,M,M,123884,129244,5361,1490426,1495214,4789,1,No,1,17
12506901,27704191,0.0697,-,-,2.0,Interchromosomal,Yes,No,InFrame,GA-CT,NonCanonicalPattern,28689947.75,5.0,9.0,M,M,12506795,12510624,3830,27703944,27707657,3714,2,Yes,5,10
12506901,27704191,0.346,-,-,2.0,Interchromosomal,Yes,No,InFrame,GA-CT,NonCanonicalPattern,5780874.5,5.0,9.0,M,M,12506795,12510624,3830,27703944,27707657,3714,2,Yes,5,10
12506901,27704191,0.5067,-,-,2.0,Interchromosomal,Yes,No,InFrame,GA-CT,NonCanonicalPattern,3946818.75,5.0,8.0,M,M,12506795,12510624,3830,27703944,27707657,3714,2,Yes,5,10
12506903,27704193,0.2531,-,-,2.0,Interchromosomal,Yes,No,InFrame,TT-TA,NonCanonicalPattern,7902405.5,5.0,9.0,M,M,12506795,12510624,3830,27703944,27707657,3714,2,Yes,5,10
12506903,27704193,0.3022,-,-,3.0,Interchromosomal,Yes,No,InFrame,TT-TA,NonCanonicalPattern,9927940.8,5.0,8.0,M,M,12506795,12510624,3830,27703944,27707657,3714,2,Yes,5,10
12506903,27704193,0.5702,-,-,3.0,Interchromosomal,Yes,No,InFrame,TT-TA,NonCanonicalPattern,5261715.666666667,5.0,8.0,M,M,12506795,12510624,3830,27703944,27707657,3714,2,Yes,5,10
12506903,27704193,0.5702,-,-,3.0,Interchromosomal,Yes,No,InFrame,TT-TA,NonCanonicalPattern,5261715.666666667,5.0,9.0,M,M,12506795,12510624,3830,27703944,27707657,3714,2,Yes,5,10
12506903,27704193,1.0,-,-,4.0,Interchromosomal,Yes,No,InFrame,TT-TA,NonCanonicalPattern,3997723.0,5.0,8.0,M,M,12506795,12510624,3830,27703944,27707657,3714,2,Yes,5,10
12506903,27704193,1.1872,-,-,4.0,Interchromosomal,Yes,No,InFrame,TT-TA,NonCanonicalPattern,3369272.0,5.0,8.0,M,M,12506795,12510624,3830,27703944,27707657,3714,2,Yes,5,10
12506903,27704193,1.83,-,-,2.0,Interchromosomal,Yes,No,InFrame,TT-TA,NonCanonicalPattern,1090733.0,5.0,8.0,M,M,12506795,12510624,3830,27703944,27707657,3714,2,Yes,5,10
12552145,13365849,0.0504,-,+,2.0,Intrachromosomal,No,No,FrameShift,GC-TT,NonCanonicalPattern,39702976.333333336,15.0,1.0,M,M,12551552,12556058,4507,13365283,13367531,2249,1,No,15,2
12617499,19515873,0.508,+,+,2.0,Interchromosomal,Yes,No,FrameShift,AT-AG,NonCanonicalPattern,3937008.0,1.0,4.0,M,M,12616979,12620714,3736,19514989,19518411,3423,1,No,14,13
12624607,831997,0.5077,-,-,2.0,Interchromosomal,Yes,No,InFrame,CT-TA,NonCanonicalPattern,3939593.0,2.0,1.0,M,E,12624403,12625790,1388,830116,831997,1882,1,No,2,5
1264053,1957311,0.3366,+,+,2.0,Interchromosomal,Yes,No,FrameShift,GC-AG,CanonicalPattern,5941771.0,7.0,2.0,M,M,1261857,1264687,2831,1954674,1958866,4193,1,No,8,5
12674625,24244512,0.7584,-,+,3.0,Interchromosomal,No,No,InFrame,TC-CT,NonCanonicalPattern,3955436.25,5.0,8.0,M,M,12673099,12676092,2994,24241706,24245074,3369,1,No,9,9
12700140,26110047,0.5058,+,-,2.0,Interchromosomal,No,No,InFrame,GG-CT,NonCanonicalPattern,3954132.0,2.0,1.0,M,M,12699973,12700478,506,26106790,26110357,3568,1,No,2,10
12754723,5181372,0.5028,-,-,2.0,Interchromosomal,Yes,No,InFrame,TT-AA,NonCanonicalPattern,3977592.0,12.0,1.0,M,M,12754489,12757866,3378,5180642,5181586,945,1,No,12,3
12758377,17270486,0.0638,-,+,2.0,Interchromosomal,No,No,InFrame,AA-TA,NonCanonicalPattern,31361617.0,10.0,3.0,M,M,12757958,12760934,2977,17269158,17270542,1385,3,Yes,10,3
12758377,17270486,0.0681,-,+,2.0,Interchromosomal,No,No,InFrame,AA-TA,NonCanonicalPattern,29348236.25,10.0,2.0,M,M,12757958,12760934,2977,17269158,17270542,1385,3,Yes,10,3
12758377,17270486,0.5027,-,+,2.0,Interchromosomal,No,No,InFrame,AA-TA,NonCanonicalPattern,3978734.6666666665,10.0,3.0,M,M,12757958,12760934,2977,17269158,17270542,1385,3,Yes,10,3
12758377,17270486,0.5057,-,+,2.0,Interchromosomal,No,No,InFrame,AA-TA,NonCanonicalPattern,3955122.5,10.0,2.0,M,M,12757958,12760934,2977,17269158,17270542,1385,3,Yes,10,3
12758377,17270486,0.5508,-,+,2.0,Interchromosomal,No,No,InFrame,AA-TA,NonCanonicalPattern,3631022.0,10.0,2.0,M,M,12757958,12760934,2977,17269158,17270542,1385,3,Yes,10,3
12766107,7881267,0.51,-,-,2.0,Intrachromosomal,Yes,No,InFrame,TT-TA,NonCanonicalPattern,3939334.0,4.0,1.0,M,M,12765761,12769419,3659,7879558,7883926,4369,1,No,5,4
12767789,25048534,0.5667,-,-,2.0,Interchromosomal,Yes,No,InFrame,TT-GG,NonCanonicalPattern,3528997.0,1.0,3.0,M,M,12765761,12769419,3659,25048158,25049667,1510,1,No,5,3
12792927,15856085,0.6823,-,+,2.0,Interchromosomal,No,No,InFrame,TT-TG,NonCanonicalPattern,2931154.5,11.0,5.0,M,M,12792827,12796031,3205,15851726,15856334,4609,1,No,11,13
1280634,18459454,0.5073,+,+,2.0,Interchromosomal,Yes,No,InFrame,AA-GA,NonCanonicalPattern,3942198.3333333335,2.0,3.0,M,M,1279577,1281746,2170,18458526,18459969,1444,2,Yes,6,3
12827670,22700219,0.4072,+,+,2.0,Interchromosomal,Yes,No,InFrame,GT-TG,NonCanonicalPattern,4911385.5,3.0,1.0,M,M,12826804,12828987,2184,22699715,22701412,1698,1,No,4,4
12829085,758347,0.5057,+,+,2.0,Intrachromosomal,Yes,No,InFrame,TT-CA,NonCanonicalPattern,3955044.5,3.0,4.0,M,M,12827856,12829303,1448,756348,758725,2378,1,No,5,4
12849908,2048521,0.3366,-,+,2.0,Interchromosomal,No,No,InFrame,AA-TC,NonCanonicalPattern,5941771.0,4.0,2.0,M,M,12849651,12851810,2160,2047634,2049439,1806,1,No,4,4
1286973,182110,0.0943,+,-,2.0,Interchromosomal,No,No,InFrame,TC-GC,NonCanonicalPattern,21204525.0,1.0,2.0,M,M,1286843,1289908,3066,180017,182749,2733,1,No,11,4
1286973,182110,0.2673,+,-,2.0,Interchromosomal,No,No,InFrame,TC-GC,NonCanonicalPattern,7481530.0,1.0,2.0,M,M,1286843,1289908,3066,180017,182749,2733,1,No,11,4
1286973,182110,0.5065,+,-,2.0,Interchromosomal,No,No,InFrame,TC-GC,NonCanonicalPattern,3948667.0,1.0,2.0,M,M,1286843,1289908,3066,180017,182749,2733,1,No,11,4
1286973,182110,0.5072,+,-,2.0,Interchromosomal,No,No,InFrame,TC-GC,NonCanonicalPattern,3943218.0,1.0,2.0,M,M,1286843,1289908,3066,180017,182749,2733,1,No,11,4
1286973,182110,0.5075,+,-,2.0,Interchromosomal,No,No,InFrame,TC-GC,NonCanonicalPattern,3941146.0,1.0,2.0,M,M,1286843,1289908,3066,180017,182749,2733,1,No,11,4
1286973,182110,0.5083,+,-,2.0,Interchromosomal,No,No,InFrame,TC-GC,NonCanonicalPattern,3934323.0,1.0,2.0,M,M,1286843,1289908,3066,180017,182749,2733,1,No,11,4
1286973,182110,0.6106,+,-,3.0,Interchromosomal,No,No,InFrame,TC-GC,NonCanonicalPattern,4913377.0,1.0,1.0,M,M,1286843,1289908,3066,180017,182749,2733,1,No,11,4
1286973,182110,0.6277,+,-,3.0,Interchromosomal,No,No,InFrame,TC-GC,NonCanonicalPattern,4779225.5,1.0,2.0,M,M,1286843,1289908,3066,180017,182749,2733,1,No,11,4
1286973,182110,0.7606,+,-,3.0,Interchromosomal,No,No,InFrame,TC-GC,NonCanonicalPattern,3944403.0,1.0,2.0,M,M,1286843,1289908,3066,180017,182749,2733,1,No,11,4
1286973,182110,0.7615,+,-,3.0,Interchromosomal,No,No,InFrame,TC-GC,NonCanonicalPattern,3939593.0,1.0,2.0,M,M,1286843,1289908,3066,180017,182749,2733,1,No,11,4
1286973,182110,0.77,+,-,3.0,Interchromosomal,No,No,InFrame,TC-GC,NonCanonicalPattern,3920926.0,1.0,2.0,M,M,1286843,1289908,3066,180017,182749,2733,1,No,11,4
1286973,182110,1.0122,+,-,4.0,Interchromosomal,No,No,InFrame,TC-GC,NonCanonicalPattern,3951913.75,1.0,2.0,M,M,1286843,1289908,3066,180017,182749,2733,1,No,11,4
12870970,10465640,0.503,+,+,2.0,Interchromosomal,Yes,No,FrameShift,GC-TT,NonCanonicalPattern,3976143.0,4.0,1.0,M,M,12870006,12871564,1559,10465260,10468958,3699,1,No,4,7
12871013,17494634,0.5069,+,-,2.0,Interchromosomal,No,No,InFrame,AA-GT,NonCanonicalPattern,3945811.0,4.0,1.0,M,M,12870006,12871564,1559,17493343,17495033,1691,1,No,4,4
12877778,7521527,0.5021,+,+,2.0,Intrachromosomal,Yes,No,InFrame,AA-TT,NonCanonicalPattern,3983111.5,3.0,1.0,M,M,12876822,12878703,1882,7521257,7522761,1505,1,No,4,2
12884477,916488,0.5071,-,-,2.0,Intrachromosomal,Yes,No,InFrame,GT-GA,NonCanonicalPattern,3943995.0,8.0,1.0,M,M,12884300,12887011,2712,913334,916509,3176,1,No,8,7
12884477,916488,0.5071,-,-,2.0,Intrachromosomal,Yes,No,InFrame,GT-GA,NonCanonicalPattern,3944319.5,7.0,1.0,M,M,12884300,12887011,2712,913334,916509,3176,1,No,8,7
12884484,30194687,0.5066,-,+,2.0,Interchromosomal,No,No,InFrame,AG-AA,NonCanonicalPattern,3947888.0,8.0,1.0,M,M,12884300,12887011,2712,30194618,30196554,1937,1,No,8,1
12884484,30194687,0.5082,-,+,2.0,Interchromosomal,No,No,InFrame,AG-AA,NonCanonicalPattern,3935528.5,8.0,1.0,M,M,12884300,12887011,2712,30194618,30196554,1937,1,No,8,1
12884501,18986398,0.7631,-,+,3.0,Interchromosomal,No,No,InFrame,AA-AG,NonCanonicalPattern,3931075.5,8.0,2.0,M,M,12884300,12887011,2712,18984281,18986653,2373,1,No,8,3
12885610,2537609,0.5068,-,+,2.0,Interchromosomal,No,No,FrameShift,GT-AC,NonCanonicalPattern,3946565.6,3.0,9.0,M,M,12884300,12887011,2712,2535251,2537932,2682,1,No,8,9
12898674,2292619,0.5052,-,+,2.0,Intrachromosomal,No,No,InFrame,CT-CT,NonCanonicalPattern,3958828.0,2.0,7.0,M,M,12898514,12900090,1577,2288616,2292965,4350,1,No,2,7
1293711,17963208,0.5019,+,+,2.0,Interchromosomal,Yes,No,FrameShift,GA-AA,NonCanonicalPattern,3984593.0,3.0,9.0,M,M,1292483,1295263,2781,17960648,17963769,3122,1,No,5,10
12974611,17033925,0.22,+,-,2.0,Interchromosomal,No,No,InFrame,TG-GA,NonCanonicalPattern,9141604.0,6.0,1.0,M,M,12972685,12974963,2279,17033335,17035105,1771,4,Yes,6,2
12974611,17033925,0.3513,+,-,2.0,Interchromosomal,No,No,InFrame,TG-GA,NonCanonicalPattern,5692870.0,6.0,1.0,M,M,12972685,12974963,2279,17033335,17035105,1771,4,Yes,6,2
12974612,17033924,0.2023,+,-,2.0,Interchromosomal,No,No,InFrame,GT-AT,NonCanonicalPattern,9887833.5,6.0,1.0,M,M,12972685,12974963,2279,17033335,17035105,1771,4,Yes,6,2
12974612,17033924,0.5045,+,-,2.0,Interchromosomal,No,No,InFrame,GT-AT,NonCanonicalPattern,3964714.0,6.0,1.0,M,M,12972685,12974963,2279,17033335,17035105,1771,4,Yes,6,2
12974612,17033924,0.5077,+,-,2.0,Interchromosomal,No,No,InFrame,GT-AT,NonCanonicalPattern,3939431.0,6.0,1.0,M,M,12972685,12974963,2279,17033335,17035105,1771,4,Yes,6,2
12974612,17033924,0.7617,+,-,3.0,Interchromosomal,No,No,InFrame,GT-AT,NonCanonicalPattern,3938558.0,6.0,1.0,M,M,12972685,12974963,2279,17033335,17035105,1771,4,Yes,6,2
12978647,18666273,0.5087,-,+,2.0,Interchromosomal,No,No,InFrame,TT-TG,NonCanonicalPattern,3931590.0,1.0,11.0,M,M,12976074,12978949,2876,18662266,18666515,4250,1,No,9,11
13019209,12750499,0.5925,-,-,2.0,Interchromosomal,Yes,No,InFrame,TG-TC,NonCanonicalPattern,3375717.0,2.0,1.0,M,M,13019028,13020311,1284,12748571,12750506,1936,1,No,2,4
13019212,11857241,0.821,-,+,2.0,Interchromosomal,No,No,InFrame,AT-CT,NonCanonicalPattern,2436054.0,2.0,1.0,M,M,13019028,13020311,1284,11856743,11857362,620,2,Yes,2,1
13019212,7838947,0.5056,-,-,2.0,Interchromosomal,Yes,No,InFrame,AT-TG,NonCanonicalPattern,3956087.3333333335,2.0,2.0,M,M,13019028,13020311,1284,7838784,7839467,684,3,Yes,2,2
13019214,2199259,0.3349,-,+,2.0,Intrachromosomal,No,No,InFrame,TC-TG,NonCanonicalPattern,5972659.0,2.0,1.0,M,M,13019028,13020311,1284,2199151,2201603,2453,1,No,2,3
13019214,2199259,0.61,-,+,2.0,Intrachromosomal,No,No,InFrame,TC-TG,NonCanonicalPattern,3279849.0,2.0,1.0,M,M,13019028,13020311,1284,2199151,2201603,2453,1,No,2,3
13019214,2199259,0.7584,-,+,3.0,Intrachromosomal,No,No,InFrame,TC-TG,NonCanonicalPattern,3955696.0,2.0,1.0,M,M,13019028,13020311,1284,2199151,2201603,2453,1,No,2,3
13019214,2199259,0.97,-,+,3.0,Intrachromosomal,No,No,InFrame,TC-TG,NonCanonicalPattern,3088157.0,2.0,1.0,M,M,13019028,13020311,1284,2199151,2201603,2453,1,No,2,3
13019214,7838949,0.254,-,-,2.0,Interchromosomal,Yes,No,InFrame,TC-CT,NonCanonicalPattern,7874796.5,2.0,2.0,M,M,13019028,13020311,1284,7838784,7839467,684,3,Yes,2,2
13019214,7838949,0.3923,-,-,3.0,Interchromosomal,Yes,No,InFrame,TC-CT,NonCanonicalPattern,7646360.75,2.0,2.0,M,M,13019028,13020311,1284,7838784,7839467,684,3,Yes,2,2
13019214,7838949,0.5018,-,-,2.0,Interchromosomal,Yes,No,InFrame,TC-CT,NonCanonicalPattern,3985652.0,2.0,2.0,M,M,13019028,13020311,1284,7838784,7839467,684,3,Yes,2,2
13019214,7838949,1.005,-,-,4.0,Interchromosomal,Yes,No,InFrame,TC-CT,NonCanonicalPattern,3980190.3333333335,2.0,2.0,M,M,13019028,13020311,1284,7838784,7839467,684,3,Yes,2,2
13019214,7838949,1.0146,-,-,4.0,Interchromosomal,Yes,No,InFrame,TC-CT,NonCanonicalPattern,3942596.0,2.0,2.0,M,M,13019028,13020311,1284,7838784,7839467,684,3,Yes,2,2
13019215,2686650,0.25,-,-,2.0,Interchromosomal,Yes,No,InFrame,TT-GT,NonCanonicalPattern,7955766.0,2.0,23.0,M,M,13019028,13020311,1284,2686457,2695400,8944,3,Yes,2,23
13019215,2686650,0.3385,-,-,2.0,Interchromosomal,Yes,No,InFrame,TT-GT,NonCanonicalPattern,5907837.5,2.0,23.0,M,M,13019028,13020311,1284,2686457,2695400,8944,3,Yes,2,23
13019216,2686651,0.0943,-,-,2.0,Interchromosomal,Yes,No,InFrame,TT-TG,NonCanonicalPattern,21204525.0,2.0,23.0,M,M,13019028,13020311,1284,2686457,2695400,8944,3,Yes,2,23
13019219,7759304,0.505,-,-,2.0,Interchromosomal,Yes,No,InFrame,TA-TA,NonCanonicalPattern,3960396.0,2.0,2.0,M,M,13019028,13020311,1284,7759077,7760929,1853,1,No,2,2
13019219,7759304,0.5118,-,-,2.0,Interchromosomal,Yes,No,InFrame,TA-TA,NonCanonicalPattern,3907776.0,2.0,2.0,M,M,13019028,13020311,1284,7759077,7760929,1853,1,No,2,2
13019219,7759304,0.5637,-,-,2.0,Interchromosomal,Yes,No,InFrame,TA-TA,NonCanonicalPattern,3548098.333333333,2.0,2.0,M,M,13019028,13020311,1284,7759077,7760929,1853,1,No,2,2
13019219,7759304,0.8106,-,-,3.0,Interchromosomal,Yes,No,InFrame,TA-TA,NonCanonicalPattern,3700791.0,2.0,2.0,M,M,13019028,13020311,1284,7759077,7760929,1853,1,No,2,2
13019219,7759304,0.8372,-,-,2.0,Interchromosomal,Yes,No,InFrame,TA-TA,NonCanonicalPattern,2388863.5,2.0,2.0,M,M,13019028,13020311,1284,7759077,7760929,1853,1,No,2,2
13019219,7759304,1.009,-,-,4.0,Interchromosomal,Yes,No,InFrame,TA-TA,NonCanonicalPattern,3964321.0,2.0,2.0,M,M,13019028,13020311,1284,7759077,7760929,1853,1,No,2,2
13019229,15268462,0.5062,-,+,2.0,Interchromosomal,No,No,InFrame,GA-AG,NonCanonicalPattern,3951320.0,2.0,1.0,M,M,13019028,13020311,1284,15268446,15273230,4785,1,No,2,6
13019565,2641669,0.9746,-,-,2.0,Interchromosomal,Yes,No,InFrame,CA-CT,NonCanonicalPattern,2052124.0,2.0,1.0,M,M,13019028,13020311,1284,2640803,2641934,1132,2,Yes,2,3
13027391,9448887,0.4182,+,-,2.0,Interchromosomal,No,No,InFrame,CA-AC,NonCanonicalPattern,4782321.4,7.0,1.0,M,M,13024498,13027484,2987,9446597,9449046,2450,1,No,7,1
13055455,20594511,0.5,-,+,2.0,Interchromosomal,No,No,FrameShift,CG-TG,NonCanonicalPattern,3997349.0,1.0,3.0,M,M,13053661,13055800,2140,20593661,20595345,1685,1,No,4,6
13090976,13085976,1.6848,-,-,8.0,Intrachromosomal,Yes,No,InFrame,CA-AG,NonCanonicalPattern,4748319.4,2.0,2.0,M,M,13090209,13091798,1590,13085198,13087090,1893,4,Yes,2,2
13139838,28893127,0.5042,+,+,2.0,Interchromosomal,Yes,No,FrameShift,GA-GT,NonCanonicalPattern,3966973.3333333335,3.0,1.0,M,M,13138882,13140392,1511,28891976,28893721,1746,1,No,4,1
13140184,3613212,0.5052,+,-,2.0,Interchromosomal,No,No,InFrame,AT-GC,NonCanonicalPattern,3958671.5,4.0,1.0,M,M,13138882,13140392,1511,3611247,3613640,2394,2,Yes,4,4
13140184,3613212,0.5054,+,-,2.0,Interchromosomal,No,No,InFrame,AT-GC,NonCanonicalPattern,3957262.0,3.0,1.0,M,M,13138882,13140392,1511,3611247,3613640,2394,2,Yes,4,4
13140184,3613212,0.5061,+,-,2.0,Interchromosomal,No,No,InFrame,AT-GC,NonCanonicalPattern,3952160.0,4.0,1.0,M,M,13138882,13140392,1511,3611247,3613640,2394,2,Yes,4,4
13140184,3613212,0.5065,+,-,2.0,Interchromosomal,No,No,InFrame,AT-GC,NonCanonicalPattern,3948407.0,3.0,1.0,M,M,13138882,13140392,1511,3611247,3613640,2394,2,Yes,4,4
13140184,3613212,0.5068,+,-,2.0,Interchromosomal,No,No,InFrame,AT-GC,NonCanonicalPattern,3945941.0,4.0,1.0,M,M,13138882,13140392,1511,3611247,3613640,2394,2,Yes,4,4
13140184,3613212,0.5079,+,-,2.0,Interchromosomal,No,No,InFrame,AT-GC,NonCanonicalPattern,3937938.0,3.0,1.0,M,M,13138882,13140392,1511,3611247,3613640,2394,2,Yes,4,4
13140184,3613212,0.5086,+,-,2.0,Interchromosomal,No,No,InFrame,AT-GC,NonCanonicalPattern,3932427.5,3.0,1.0,M,M,13138882,13140392,1511,3611247,3613640,2394,2,Yes,4,4
13140184,3613212,0.5,+,-,2.0,Interchromosomal,No,No,InFrame,AT-GC,NonCanonicalPattern,3998811.0,3.0,1.0,M,M,13138882,13140392,1511,3611247,3613640,2394,2,Yes,4,4
13140184,3613212,0.5708,+,-,3.0,Interchromosomal,No,No,InFrame,AT-GC,NonCanonicalPattern,5255680.666666667,4.0,1.0,M,M,13138882,13140392,1511,3611247,3613640,2394,2,Yes,4,4
13140184,3613212,0.7576,+,-,3.0,Interchromosomal,No,No,InFrame,AT-GC,NonCanonicalPattern,3959750.0,4.0,1.0,M,M,13138882,13140392,1511,3611247,3613640,2394,2,Yes,4,4
13140184,3613212,0.76,+,-,3.0,Interchromosomal,No,No,InFrame,AT-GC,NonCanonicalPattern,3937654.0,3.0,1.0,M,M,13138882,13140392,1511,3611247,3613640,2394,2,Yes,4,4
13140184,3613212,0.76,+,-,3.0,Interchromosomal,No,No,InFrame,AT-GC,NonCanonicalPattern,3937654.0,4.0,1.0,M,M,13138882,13140392,1511,3611247,3613640,2394,2,Yes,4,4
13140184,3613212,1.0128,+,-,4.0,Interchromosomal,No,No,InFrame,AT-GC,NonCanonicalPattern,3949616.6666666665,3.0,1.0,M,M,13138882,13140392,1511,3611247,3613640,2394,2,Yes,4,4
13140184,3613212,1.0,+,-,4.0,Interchromosomal,No,No,InFrame,AT-GC,NonCanonicalPattern,3982477.0,4.0,1.0,M,M,13138882,13140392,1511,3611247,3613640,2394,2,Yes,4,4
13140185,15847268,0.5,+,-,2.0,Interchromosomal,No,No,InFrame,TC-AG,NonCanonicalPattern,3998194.0,3.0,3.0,M,M,13138882,13140392,1511,15847065,15849141,2077,1,No,4,3
13140185,15847268,0.7535,+,-,3.0,Interchromosomal,No,No,InFrame,TC-AG,NonCanonicalPattern,3981209.0,4.0,3.0,M,M,13138882,13140392,1511,15847065,15849141,2077,1,No,4,3
13140185,3613211,1.257,+,-,5.0,Interchromosomal,No,No,InFrame,TC-CT,NonCanonicalPattern,3977725.0,3.0,1.0,M,M,13138882,13140392,1511,3611247,3613640,2394,2,Yes,4,4
13141975,7145383,0.5062,+,+,2.0,Interchromosomal,Yes,No,FrameShift,AG-TT,NonCanonicalPattern,3951357.3333333335,3.0,4.0,M,M,13141290,13142676,1387,7142972,7146540,3569,1,No,3,7
13175030,7146162,0.5,+,+,2.0,Interchromosomal,Yes,No,FrameShift,AA-TG,NonCanonicalPattern,3997535.0,2.0,3.0,M,M,13174279,13177223,2945,7142972,7146540,3569,1,No,5,7
