LeftBreakpoint,RightBreakpoint,FFPM,LeftStrand,RightStrand,Total_Count_(SC+RC),Chromosome_Feature,Same_Strand,Reciprocal_Fusion,Splice_Pattern,Splice_Site,Splice_Pattern_Class,Total_Mapped_Reads,Left_Exon,Right_Exon,5_loc,3_loc,5_gene_start,5_gene_end,5_gene_length,3_gene_start,3_gene_end,3_gene_length,alternate_junction_count,alternative_junction,exon_count5,exon_count3
216690635,123057540,0.2286,+,+,9,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,39379247,2,3,E,S,216690135,216692992,2857,123056316,123059298,2982,1,No,6,6
601191853,683769289,0.1778,+,+,7,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,39379247,1,NF,E,O,601191756,601192767,1011,683769319,683769794,475,1,No,4,3
595162220,729294374,0.1778,+,+,7,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,39379247,2,2,E,S,595161545,595165983,4438,729293649,729297303,3654,2,Yes,14,13
5319233,11286401,0.1524,-,-,6,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,39379247,9,9,M,M,5319080,5322498,3418,11286117,11289669,3552,3,Yes,9,9
605165607,605035361,0.1016,-,-,4,Intrachromosomal,Yes,No,NF,GT-AG,CanonicalPattern,39379247,1,13,M,E,605165521,605167463,1942,605034659,605038359,3700,1,No,1,15
595162220,729294374,0.3459,+,+,13,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,37591475,2,2,E,S,595161545,595165983,4438,729293649,729297303,3654,2,Yes,14,13
601191853,683769289,0.2394,+,+,9,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,37591475,1,NF,E,O,601191756,601192767,1011,683769319,683769794,475,1,No,4,3
750140812,697742110,0.2394,-,-,9,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,37591475,5,6,S,E,750138856,750142385,3529,697740148,697743591,3443,2,Yes,10,11
512282792,585067304,0.1596,-,-,6,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,37591475,1,1,S,M,512280900,512282893,1993,585065580,585067305,1725,2,Yes,5,3
608199889,741446765,0.1596,+,+,6,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,37591475,3,4,E,S,608196430,608200931,4501,741442860,741447379,4519,1,No,4,4
5319233,11286401,0.133,-,-,5,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,37591475,9,9,M,M,5319080,5322498,3418,11286117,11289669,3552,3,Yes,9,9
12813587,9916211,0.133,-,+,5,Interchromosomal,No,Yes,NF,GT-AG,CanonicalPattern,37591475,3,5,S,S,12811788,12815514,3726,9913916,9917749,3833,6,Yes,7,7
216690635,123057540,0.1064,+,+,4,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,37591475,2,3,E,S,216690135,216692992,2857,123056316,123059298,2982,1,No,6,6
12815092,9914560,0.1064,-,+,4,Interchromosomal,No,Yes,NF,GT-AG,CanonicalPattern,37591475,1,3,S,S,12811788,12815514,3726,9913916,9917749,3833,6,Yes,7,7
5319233,11286401,0.5086,-,-,19,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,37361723,9,9,M,M,5319080,5322498,3418,11286117,11289669,3552,3,Yes,9,9
601191853,683769289,0.4283,+,+,16,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,37361723,1,NF,E,O,601191756,601192767,1011,683769319,683769794,475,1,No,4,3
750140812,697742110,0.4015,-,-,15,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,37361723,5,6,S,E,750138856,750142385,3529,697740148,697743591,3443,2,Yes,10,11
512282792,585067304,0.3748,-,-,14,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,37361723,1,1,S,M,512280900,512282893,1993,585065580,585067305,1725,2,Yes,5,3
608199889,741446765,0.3212,+,+,12,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,37361723,3,4,E,S,608196430,608200931,4501,741442860,741447379,4519,1,No,4,4
165654710,167259529,0.2623,+,+,11,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,37361723,13,15,E,S,165650796,165665235,14439,167253432,167272018,18586,2,Yes,42,42
697741731,750140256,0.1071,-,-,4,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,37361723,7,8,S,E,697740148,697743591,3443,750138856,750142385,3529,2,Yes,11,10
588677619,723360079,0.1071,-,-,4,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,37361723,1,1,M,M,588676152,588677693,1541,723358546,723360224,1678,2,Yes,3,3
90852755,42031604,0.1071,+,+,4,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,37361723,6,6,E,S,90848363,90854069,5706,42027289,42032517,5228,2,Yes,6,8
601191853,683769289,0.5759,+,+,24,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,41680891,1,NF,E,O,601191756,601192767,1011,683769319,683769794,475,1,No,4,3
165654710,167259529,0.3818,+,+,17,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,41680891,13,15,E,S,165650796,165665235,14439,167253432,167272018,18586,2,Yes,42,42
512282792,585067304,0.3599,-,-,15,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,41680891,1,1,S,M,512280900,512282893,1993,585065580,585067305,1725,2,Yes,5,3
750140812,697742110,0.144,-,-,12,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,41680891,5,6,S,E,750138856,750142385,3529,697740148,697743591,3443,2,Yes,10,11
5319233,11286401,0.2639,-,-,11,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,41680891,9,9,M,M,5319080,5322498,3418,11286117,11289669,3552,3,Yes,9,9
761487649,637837429,0.192,-,+,8,Interchromosomal,No,No,NF,GT-AG,CanonicalPattern,41680891,1,1,M,M,761487142,761487820,678,637837317,637837866,549,1,No,2,1
608199889,741446765,0.168,+,+,7,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,41680891,3,4,E,S,608196430,608200931,4501,741442860,741447379,4519,1,No,4,4
711079196,572082310,0.12,-,-,5,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,41680891,1,2,S,E,711075152,711079408,4256,572079588,572083969,4381,1,No,5,5
512282792,585067304,0.6233,-,-,24,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,38506906,1,1,S,M,512280900,512282893,1993,585065580,585067305,1725,2,Yes,5,3
601191853,683769289,0.4675,+,+,18,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,38506906,1,NF,E,O,601191756,601192767,1011,683769319,683769794,475,1,No,4,3
5319233,11286401,0.3636,-,-,14,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,38506906,9,9,M,M,5319080,5322498,3418,11286117,11289669,3552,3,Yes,9,9
750140812,697742110,0.3376,-,-,13,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,38506906,5,6,S,E,750138856,750142385,3529,697740148,697743591,3443,2,Yes,10,11
761487649,637837429,0.3376,-,+,13,Interchromosomal,No,No,NF,GT-AG,CanonicalPattern,38506906,1,1,M,M,761487142,761487820,678,637837317,637837866,549,1,No,2,1
165654710,167259529,0.2644,+,+,12,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,38506906,13,15,E,S,165650796,165665235,14439,167253432,167272018,18586,2,Yes,42,42
711079196,572082310,0.2597,-,-,10,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,38506906,1,2,S,E,711075152,711079408,4256,572079588,572083969,4381,1,No,5,5
608199889,741446765,0.1039,+,+,4,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,38506906,3,4,E,S,608196430,608200931,4501,741442860,741447379,4519,1,No,4,4
750140812,697742110,0.3653,-,-,22,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,41922143,5,6,S,E,750138856,750142385,3529,697740148,697743591,3443,2,Yes,10,11
608199889,741446765,0.5249,+,+,22,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,41922143,3,4,E,S,608196430,608200931,4501,741442860,741447379,4519,1,No,4,4
512282792,585067304,0.2147,-,-,9,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,41922143,1,1,S,M,512280900,512282893,1993,585065580,585067305,1725,2,Yes,5,3
601191853,683769289,0.1909,+,+,8,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,41922143,1,NF,E,O,601191756,601192767,1011,683769319,683769794,475,1,No,4,3
5319233,11286401,0.167,-,-,7,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,41922143,9,9,M,M,5319080,5322498,3418,11286117,11289669,3552,3,Yes,9,9
216690635,123057540,0.1193,+,+,5,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,41922143,2,3,E,S,216690135,216692992,2857,123056316,123059298,2982,1,No,6,6
12813587,9916211,0.1193,-,+,5,Interchromosomal,No,Yes,NF,GT-AG,CanonicalPattern,41922143,3,5,S,S,12811788,12815514,3726,9913916,9917749,3833,6,Yes,7,7
605165607,605035361,0.1432,-,-,6,Intrachromosomal,Yes,No,NF,GT-AG,CanonicalPattern,41922143,1,13,M,E,605165521,605167463,1942,605034659,605038359,3700,1,No,1,15
750140812,697742110,0.5024,-,-,22,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,38164060,5,6,S,E,750138856,750142385,3529,697740148,697743591,3443,2,Yes,10,11
512282792,585067304,0.5503,-,-,21,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,38164060,1,1,S,M,512280900,512282893,1993,585065580,585067305,1725,2,Yes,5,3
608199889,741446765,0.4979,+,+,19,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,38164060,3,4,E,S,608196430,608200931,4501,741442860,741447379,4519,1,No,4,4
601191853,683769289,0.2621,+,+,10,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,38164060,1,NF,E,O,601191756,601192767,1011,683769319,683769794,475,1,No,4,3
216690635,123057540,0.2359,+,+,9,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,38164060,2,3,E,S,216690135,216692992,2857,123056316,123059298,2982,1,No,6,6
165654710,167259529,0.1717,+,+,7,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,38164060,13,15,E,S,165650796,165665235,14439,167253432,167272018,18586,2,Yes,42,42
5319233,11286401,0.1572,-,-,6,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,38164060,9,9,M,M,5319080,5322498,3418,11286117,11289669,3552,3,Yes,9,9
12813587,9916211,0.1572,-,+,6,Interchromosomal,No,Yes,NF,GT-AG,CanonicalPattern,38164060,3,5,S,S,12811788,12815514,3726,9913916,9917749,3833,6,Yes,7,7
697741731,750140256,0.1048,-,-,4,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,38164060,7,8,S,E,697740148,697743591,3443,750138856,750142385,3529,2,Yes,11,10
605165607,605035361,0.1048,-,-,4,Intrachromosomal,Yes,No,NF,GT-AG,CanonicalPattern,38164060,1,13,M,E,605165521,605167463,1942,605034659,605038359,3700,1,No,1,15
711079196,572082310,0.1048,-,-,4,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,38164060,1,2,S,E,711075152,711079408,4256,572079588,572083969,4381,1,No,5,5
409837105,409853555,0.1048,-,-,4,Intrachromosomal,Yes,No,NF,GT-AG,CanonicalPattern,38164060,4,4,S,E,409835900,409838736,2836,409852087,409857399,5312,3,Yes,5,5
608199889,741446765,0.7025,+,+,24,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,34171054,3,4,E,S,608196430,608200931,4501,741442860,741447379,4519,1,No,4,4
601191853,683769289,0.322,+,+,11,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,34171054,1,NF,E,O,601191756,601192767,1011,683769319,683769794,475,1,No,4,3
605165607,605035361,0.2634,-,-,9,Intrachromosomal,Yes,No,NF,GT-AG,CanonicalPattern,34171054,1,13,M,E,605165521,605167463,1942,605034659,605038359,3700,1,No,1,15
5319233,11286401,0.2049,-,-,7,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,34171054,9,9,M,M,5319080,5322498,3418,11286117,11289669,3552,3,Yes,9,9
595162220,729294374,0.1756,+,+,6,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,34171054,2,2,E,S,595161545,595165983,4438,729293649,729297303,3654,2,Yes,14,13
512282792,585067304,0.1463,-,-,5,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,34171054,1,1,S,M,512280900,512282893,1993,585065580,585067305,1725,2,Yes,5,3
216690635,123057540,0.1463,+,+,5,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,34171054,2,3,E,S,216690135,216692992,2857,123056316,123059298,2982,1,No,6,6
697741731,750140256,0.1463,-,-,5,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,34171054,7,8,S,E,697740148,697743591,3443,750138856,750142385,3529,2,Yes,11,10
750140812,697742110,0.1171,-,-,4,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,34171054,5,6,S,E,750138856,750142385,3529,697740148,697743591,3443,2,Yes,10,11
595162220,729294374,0.3422,+,+,10,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,29244180,2,2,E,S,595161545,595165983,4438,729293649,729297303,3654,2,Yes,14,13
409837105,409853555,0.1711,-,-,5,Intrachromosomal,Yes,No,NF,GT-AG,CanonicalPattern,29244180,4,4,S,E,409835900,409838736,2836,409852087,409857399,5312,3,Yes,5,5
605165607,605035361,0.1027,-,-,3,Intrachromosomal,Yes,No,NF,GT-AG,CanonicalPattern,29244180,1,13,M,E,605165521,605167463,1942,605034659,605038359,3700,1,No,1,15
595162220,729294374,0.3491,+,+,11,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,31530535,2,2,E,S,595161545,595165983,4438,729293649,729297303,3654,2,Yes,14,13
750140812,697742110,0.1428,-,-,9,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,31530535,5,6,S,E,750138856,750142385,3529,697740148,697743591,3443,2,Yes,10,11
409837105,409853555,0.1587,-,-,5,Intrachromosomal,Yes,No,NF,GT-AG,CanonicalPattern,31530535,4,4,S,E,409835900,409838736,2836,409852087,409857399,5312,3,Yes,5,5
5319233,11286401,0.1269,-,-,4,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,31530535,9,9,M,M,5319080,5322498,3418,11286117,11289669,3552,3,Yes,9,9
595162220,729294374,0.5037,+,+,16,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,31783337,2,2,E,S,595161545,595165983,4438,729293649,729297303,3654,2,Yes,14,13
750140812,697742110,0.1732,-,-,11,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,31783337,5,6,S,E,750138856,750142385,3529,697740148,697743591,3443,2,Yes,10,11
409837105,409853555,0.2078,-,-,7,Intrachromosomal,Yes,No,NF,GT-AG,CanonicalPattern,31783337,4,4,S,E,409835900,409838736,2836,409852087,409857399,5312,3,Yes,5,5
5319233,11286401,0.1574,-,-,5,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,31783337,9,9,M,M,5319080,5322498,3418,11286117,11289669,3552,3,Yes,9,9
711079196,572082310,0.2204,-,-,7,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,31783337,1,2,S,E,711075152,711079408,4256,572079588,572083969,4381,1,No,5,5
512282792,585067304,0.1259,-,-,4,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,31783337,1,1,S,M,512280900,512282893,1993,585065580,585067305,1725,2,Yes,5,3
697741731,750140256,0.1259,-,-,4,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,31783337,7,8,S,E,697740148,697743591,3443,750138856,750142385,3529,2,Yes,11,10
165654710,167259529,0.4542,+,+,17,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,34541853,13,15,E,S,165650796,165665235,14439,167253432,167272018,18586,2,Yes,42,42
750140812,697742110,0.4055,-,-,14,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,34541853,5,6,S,E,750138856,750142385,3529,697740148,697743591,3443,2,Yes,10,11
5319233,11286401,0.3186,-,-,11,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,34541853,9,9,M,M,5319080,5322498,3418,11286117,11289669,3552,3,Yes,9,9
601191853,683769289,0.2897,+,+,10,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,34541853,1,NF,E,O,601191756,601192767,1011,683769319,683769794,475,1,No,4,3
512282792,585067304,0.1159,-,-,4,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,34541853,1,1,S,M,512280900,512282893,1993,585065580,585067305,1725,2,Yes,5,3
711079196,572082310,0.1159,-,-,4,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,34541853,1,2,S,E,711075152,711079408,4256,572079588,572083969,4381,1,No,5,5
750140812,697742110,0.4705,-,-,14,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,29769894,5,6,S,E,750138856,750142385,3529,697740148,697743591,3443,2,Yes,10,11
165654710,167259529,0.3213,+,+,10,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,29769894,13,15,E,S,165650796,165665235,14439,167253432,167272018,18586,2,Yes,42,42
601191853,683769289,0.3025,+,+,9,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,29769894,1,NF,E,O,601191756,601192767,1011,683769319,683769794,475,1,No,4,3
697741731,750140256,0.2353,-,-,7,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,29769894,7,8,S,E,697740148,697743591,3443,750138856,750142385,3529,2,Yes,11,10
512282792,585067304,0.1344,-,-,4,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,29769894,1,1,S,M,512280900,512282893,1993,585065580,585067305,1725,2,Yes,5,3
711079196,572082310,0.2016,-,-,6,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,29769894,1,2,S,E,711075152,711079408,4256,572079588,572083969,4381,1,No,5,5
5319233,11286401,0.1008,-,-,3,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,29769894,9,9,M,M,5319080,5322498,3418,11286117,11289669,3552,3,Yes,9,9
601191853,683769289,0.3694,+,+,12,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,32503338,1,NF,E,O,601191756,601192767,1011,683769319,683769794,475,1,No,4,3
165654710,167259529,0.2155,+,+,7,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,32503338,13,15,E,S,165650796,165665235,14439,167253432,167272018,18586,2,Yes,42,42
5319233,11286401,0.2155,-,-,7,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,32503338,9,9,M,M,5319080,5322498,3418,11286117,11289669,3552,3,Yes,9,9
750140812,697742110,0.2155,-,-,7,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,32503338,5,6,S,E,750138856,750142385,3529,697740148,697743591,3443,2,Yes,10,11
711079196,572082310,0.4288,-,-,14,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,32503338,1,2,S,E,711075152,711079408,4256,572079588,572083969,4381,1,No,5,5
697741731,750140256,0.1539,-,-,5,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,32503338,7,8,S,E,697740148,697743591,3443,750138856,750142385,3529,2,Yes,11,10
595162220,729294374,0.195,+,+,6,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,30794029,2,2,E,S,595161545,595165983,4438,729293649,729297303,3654,2,Yes,14,13
409837105,409853555,0.195,-,-,6,Intrachromosomal,Yes,No,NF,GT-AG,CanonicalPattern,30794029,4,4,S,E,409835900,409838736,2836,409852087,409857399,5312,3,Yes,5,5
595162220,729294374,0.2725,+,+,8,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,29375880,2,2,E,S,595161545,595165983,4438,729293649,729297303,3654,2,Yes,14,13
750140812,697742110,0.2043,-,-,6,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,29375880,5,6,S,E,750138856,750142385,3529,697740148,697743591,3443,2,Yes,10,11
409837105,409853555,0.1703,-,-,5,Intrachromosomal,Yes,No,NF,GT-AG,CanonicalPattern,29375880,4,4,S,E,409835900,409838736,2836,409852087,409857399,5312,3,Yes,5,5
5319233,11286401,0.1362,-,-,4,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,29375880,9,9,M,M,5319080,5322498,3418,11286117,11289669,3552,3,Yes,9,9
216690635,123057540,0.1022,+,+,3,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,29375880,2,3,E,S,216690135,216692992,2857,123056316,123059298,2982,1,No,6,6
663172363,612856660,0.1022,+,+,3,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,29375880,6,5,M,S,663160220,663173917,13697,612855666,612873425,17759,1,No,10,9
697741731,750140256,0.1022,-,-,3,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,29375880,7,8,S,E,697740148,697743591,3443,750138856,750142385,3529,2,Yes,11,10
711079196,572082310,0.1022,-,-,3,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,29375880,1,2,S,E,711075152,711079408,4256,572079588,572083969,4381,1,No,5,5
750140812,697742110,0.3572,-,-,13,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,36414748,5,6,S,E,750138856,750142385,3529,697740148,697743591,3443,2,Yes,10,11
595162220,729294374,0.2473,+,+,9,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,36414748,2,2,E,S,595161545,595165983,4438,729293649,729297303,3654,2,Yes,14,13
409837105,409853555,0.2473,-,-,9,Intrachromosomal,Yes,No,NF,GT-AG,CanonicalPattern,36414748,4,4,S,E,409835900,409838736,2836,409852087,409857399,5312,3,Yes,5,5
601191853,683769289,0.1649,+,+,6,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,36414748,1,NF,E,O,601191756,601192767,1011,683769319,683769794,475,1,No,4,3
5319233,11286401,0.1099,-,-,4,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,36414748,9,9,M,M,5319080,5322498,3418,11286117,11289669,3552,3,Yes,9,9
697741731,750140256,0.1099,-,-,4,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,36414748,7,8,S,E,697740148,697743591,3443,750138856,750142385,3529,2,Yes,11,10
711079196,572082310,0.1099,-,-,4,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,36414748,1,2,S,E,711075152,711079408,4256,572079588,572083969,4381,1,No,5,5
605165607,605035361,0.1099,-,-,4,Intrachromosomal,Yes,No,NF,GT-AG,CanonicalPattern,36414748,1,13,M,E,605165521,605167463,1942,605034659,605038359,3700,1,No,1,15
750140812,697742110,0.4321,-,-,14,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,32413367,5,6,S,E,750138856,750142385,3529,697740148,697743591,3443,2,Yes,10,11
601191853,683769289,0.3395,+,+,11,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,32413367,1,NF,E,O,601191756,601192767,1011,683769319,683769794,475,1,No,4,3
711079196,572082310,0.2778,-,-,9,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,32413367,1,2,S,E,711075152,711079408,4256,572079588,572083969,4381,1,No,5,5
5319233,11286401,0.1543,-,-,5,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,32413367,9,9,M,M,5319080,5322498,3418,11286117,11289669,3552,3,Yes,9,9
697741731,750140256,0.1235,-,-,4,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,32413367,7,8,S,E,697740148,697743591,3443,750138856,750142385,3529,2,Yes,11,10
165654710,167259529,0.3947,+,+,12,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,29882072,13,15,E,S,165650796,165665235,14439,167253432,167272018,18586,2,Yes,42,42
750140812,697742110,0.3683,-,-,11,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,29882072,5,6,S,E,750138856,750142385,3529,697740148,697743591,3443,2,Yes,10,11
5319233,11286401,0.2344,-,-,7,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,29882072,9,9,M,M,5319080,5322498,3418,11286117,11289669,3552,3,Yes,9,9
601191853,683769289,0.2344,+,+,7,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,29882072,1,NF,E,O,601191756,601192767,1011,683769319,683769794,475,1,No,4,3
711079196,572082310,0.2009,-,-,6,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,29882072,1,2,S,E,711075152,711079408,4256,572079588,572083969,4381,1,No,5,5
512282792,585067304,0.1339,-,-,4,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,29882072,1,1,S,M,512280900,512282893,1993,585065580,585067305,1725,2,Yes,5,3
697741731,750140256,0.1339,-,-,4,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,29882072,7,8,S,E,697740148,697743591,3443,750138856,750142385,3529,2,Yes,11,10
608199889,741446765,0.1004,+,+,3,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,29882072,3,4,E,S,608196430,608200931,4501,741442860,741447379,4519,1,No,4,4
750140812,697742110,0.6543,-,-,20,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,30580729,5,6,S,E,750138856,750142385,3529,697740148,697743591,3443,2,Yes,10,11
165654710,167259529,0.4704,+,+,15,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,30580729,13,15,E,S,165650796,165665235,14439,167253432,167272018,18586,2,Yes,42,42
601191853,683769289,0.4253,+,+,13,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,30580729,1,NF,E,O,601191756,601192767,1011,683769319,683769794,475,1,No,4,3
5319233,11286401,0.3599,-,-,11,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,30580729,9,9,M,M,5319080,5322498,3418,11286117,11289669,3552,3,Yes,9,9
512282792,585067304,0.1963,-,-,6,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,30580729,1,1,S,M,512280900,512282893,1993,585065580,585067305,1725,2,Yes,5,3
711079196,572082310,0.1308,-,-,4,Interchromosomal,Yes,Yes,NF,GT-AG,CanonicalPattern,30580729,1,2,S,E,711075152,711079408,4256,572079588,572083969,4381,1,No,5,5
601191853,683769289,1.0953,+,+,40,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,36547508,1,NF,E,O,601191756,601192767,1011,683769319,683769794,475,1,No,4,3
5319233,11286401,0.5477,-,-,20,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,36547508,9,9,M,M,5319080,5322498,3418,11286117,11289669,3552,3,Yes,9,9
512282792,585067304,0.4107,-,-,15,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,36547508,1,1,S,M,512280900,512282893,1993,585065580,585067305,1725,2,Yes,5,3
165654710,167259529,0.2007,+,+,8,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,36547508,13,15,E,S,165650796,165665235,14439,167253432,167272018,18586,2,Yes,42,42
90852755,42031604,0.1369,+,+,5,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,36547508,6,6,E,S,90848363,90854069,5706,42027289,42032517,5228,2,Yes,6,8
601191853,683769289,0.6522,+,+,28,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,42980746,1,NF,E,O,601191756,601192767,1011,683769319,683769794,475,1,No,4,3
512282792,585067304,0.4658,-,-,20,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,42980746,1,1,S,M,512280900,512282893,1993,585065580,585067305,1725,2,Yes,5,3
