LeftBreakpoint,RightBreakpoint,FFPM,LeftStrand,RightStrand,Total_Count_(SC+RC),Chromosome_Feature,Same_Strand,Reciprocal_Fusion,Splice_Pattern,Splice_Site,Splice_Pattern_Class,Total_Mapped_Reads,Left_Exon,Right_Exon,5_loc,3_loc,5_gene_start,5_gene_end,5_gene_length,3_gene_start,3_gene_end,3_gene_length,alternate_junction_count,alternative_junction,exon_count5,exon_count3
19752428,12655818,0.1063,-,-,2.0,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,18814675,2,4,S,E,19750047,19753280,3233,12654927,12656605,1678,1,No,10,5
19752428,12655818,0.1386,-,-,2.0,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,14430014,2,4,S,E,19750047,19753280,3233,12654927,12656605,1678,1,No,10,5
19752428,12655818,0.1409,-,-,2.0,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,14194464,2,4,S,E,19750047,19753280,3233,12654927,12656605,1678,1,No,10,5
19752428,12655818,0.2531,-,-,2.0,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,7902015,2,4,S,E,19750047,19753280,3233,12654927,12656605,1678,1,No,10,5
19752428,12655818,0.2536,-,-,2.0,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,7886435,2,4,S,E,19750047,19753280,3233,12654927,12656605,1678,1,No,10,5
19752428,12655818,0.2592,-,-,2.0,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,7716049,2,4,S,E,19750047,19753280,3233,12654927,12656605,1678,1,No,10,5
19752428,12655818,0.4043,-,-,2.0,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,4946822,2,4,S,E,19750047,19753280,3233,12654927,12656605,1678,1,No,10,5
19752428,12655818,0.5019,-,-,2.0,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,3984858,2,4,S,E,19750047,19753280,3233,12654927,12656605,1678,1,No,10,5
19752428,12655818,0.8911,-,-,2.0,Interchromosomal,Yes,No,NF,GT-AG,CanonicalPattern,2244417,2,4,S,E,19750047,19753280,3233,12654927,12656605,1678,1,No,10,5
20038967,20029143,0.5067,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3947109,1,2,E,S,20038670,20041210,2540,20028052,20030055,2003,1,No,9,2
20038967,20029143,0.5074,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3941663,1,2,E,S,20038670,20041210,2540,20028052,20030055,2003,1,No,9,2
20038967,20029143,0.5074,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3941663,1,2,E,S,20038670,20041210,2540,20028052,20030055,2003,1,No,9,2
20038967,20029143,0.5078,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3938559,1,2,E,S,20038670,20041210,2540,20028052,20030055,2003,1,No,9,2
20038967,20029143,0.5078,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3938559,1,2,E,S,20038670,20041210,2540,20028052,20030055,2003,1,No,9,2
20038967,20029143,0.5089,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3930045,1,2,E,S,20038670,20041210,2540,20028052,20030055,2003,1,No,9,2
20038967,20029143,0.5297,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3775722,1,2,E,S,20038670,20041210,2540,20028052,20030055,2003,1,No,9,2
20038967,20029143,0.5865,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3410060,1,2,E,S,20038670,20041210,2540,20028052,20030055,2003,1,No,9,2
20038967,20029143,0.5914,+,+,2.0,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3381806,1,2,E,S,20038670,20041210,2540,20028052,20030055,2003,1,No,9,2
20038967,20029143,0.6109,+,+,3.0,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,4910787,1,2,E,S,20038670,20041210,2540,20028052,20030055,2003,1,No,9,2
20038967,20029143,0.7601,+,+,3.0,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3946849,1,2,E,S,20038670,20041210,2540,20028052,20030055,2003,1,No,9,2
20038967,20029143,0.7602,+,+,3.0,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3946330,1,2,E,S,20038670,20041210,2540,20028052,20030055,2003,1,No,9,2
20038967,20029143,0.7602,+,+,3.0,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3946330,1,2,E,S,20038670,20041210,2540,20028052,20030055,2003,1,No,9,2
20038967,20029143,0.7621,+,+,3.0,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3936491,1,2,E,S,20038670,20041210,2540,20028052,20030055,2003,1,No,9,2
20038967,20029143,0.7621,+,+,3.0,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3936491,1,2,E,S,20038670,20041210,2540,20028052,20030055,2003,1,No,9,2
20038967,20029143,0.7633,+,+,3.0,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3930303,1,2,E,S,20038670,20041210,2540,20028052,20030055,2003,1,No,9,2
20038967,20029143,0.7637,+,+,3.0,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3928244,1,2,E,S,20038670,20041210,2540,20028052,20030055,2003,1,No,9,2
20038967,20029143,0.768,+,+,3.0,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3906250,1,2,E,S,20038670,20041210,2540,20028052,20030055,2003,1,No,9,2
20038967,20029143,0.768,+,+,3.0,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3906250,1,2,E,S,20038670,20041210,2540,20028052,20030055,2003,1,No,9,2
20038967,20029143,0.7946,+,+,3.0,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3775485,1,2,E,S,20038670,20041210,2540,20028052,20030055,2003,1,No,9,2
20038967,20029143,0.7978,+,+,3.0,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3760341,1,2,E,S,20038670,20041210,2540,20028052,20030055,2003,1,No,9,2
20038967,20029143,0.7978,+,+,3.0,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3760341,1,2,E,S,20038670,20041210,2540,20028052,20030055,2003,1,No,9,2
20038967,20029143,0.8798,+,+,3.0,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3409866,1,2,E,S,20038670,20041210,2540,20028052,20030055,2003,1,No,9,2
21268380,21270720,0.1415,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,21201413,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,0.1509,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,19880716,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,0.2859,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,10493179,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,0.308,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,9740260,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,0.3085,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,9724473,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,0.3232,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,9282178,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,0.3802,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,7890584,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,0.4566,-,-,4.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,8760403,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,0.5567,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,5388899,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,0.7527,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3985652,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,0.7534,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3981949,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,0.7535,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3981420,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,0.756,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3968254,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,0.7574,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3960919,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,0.7581,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3957262,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,0.7582,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3956740,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,0.758,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3957784,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,0.7584,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3955696,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,0.7596,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3949447,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,0.7608,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3943218,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,0.761,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3942181,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,0.7614,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3940110,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,0.7623,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3935459,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,0.7629,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3932363,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,0.7631,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3931333,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,0.7634,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3929788,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,0.7641,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3926188,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,0.7642,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3925674,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,0.7643,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3925160,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,0.7648,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3922594,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,0.8198,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3659429,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,0.838,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3579952,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,0.9462,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3170577,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,0.9877,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3037360,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,1.0048,-,-,4.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3980892,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,1.0062,-,-,4.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3975353,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,1.0069,-,-,4.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3972589,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,1.0084,-,-,4.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3966680,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,1.0115,-,-,4.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3954523,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,1.0116,-,-,4.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3954132,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,1.0135,-,-,4.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3946719,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,1.0139,-,-,4.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3945162,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,1.016,-,-,4.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3937008,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,1.0168,-,-,4.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3933910,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,1.0178,-,-,4.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3930045,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,1.0184,-,-,4.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3927730,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,1.0239,-,-,4.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3906632,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,1.0366,-,-,4.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3858769,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,1.0469,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,2865603,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,1.2034,-,-,4.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3323916,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,1.2221,-,-,4.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3273055,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,1.2523,-,-,4.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3194123,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,1.255,-,-,5.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3984064,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,1.2564,-,-,5.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3979624,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,1.2664,-,-,5.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3948200,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,1.2679,-,-,5.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3943529,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,1.3385,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,2241315,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,1.3935,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,2152853,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,1.4653,-,-,5.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3412271,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,1.4765,-,-,4.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,2709109,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21268380,21270720,1.5608,-,-,6.0,Intrachromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,3844183,3,21,M,E,21268194,21269031,837,21269149,21276017,6868,1,No,3,26
21269379,21268452,0.7952,-,-,4.0,Intrachromosomal,Yes,Yes,InFrame,CC-TT,NonCanonicalPattern,5030181,26,3,M,M,21269149,21276017,6868,21268194,21269031,837,1,No,26,3
21269379,21268452,0.89,-,-,3.0,Intrachromosomal,Yes,Yes,InFrame,CC-TT,NonCanonicalPattern,3370787,26,3,M,M,21269149,21276017,6868,21268194,21269031,837,1,No,26,3
21269379,21268452,0.8996,-,-,8.0,Intrachromosomal,Yes,Yes,InFrame,CC-TT,NonCanonicalPattern,8892841,26,3,M,M,21269149,21276017,6868,21268194,21269031,837,1,No,26,3
21269379,21268452,0.9025,-,-,8.0,Intrachromosomal,Yes,Yes,InFrame,CC-TT,NonCanonicalPattern,8864266,26,3,M,M,21269149,21276017,6868,21268194,21269031,837,1,No,26,3
21269379,21268452,0.9772,-,-,25.0,Intrachromosomal,Yes,Yes,InFrame,CC-TT,NonCanonicalPattern,25583299,26,3,M,M,21269149,21276017,6868,21268194,21269031,837,1,No,26,3
21269379,21268452,1.0105,-,-,4.0,Intrachromosomal,Yes,Yes,InFrame,CC-TT,NonCanonicalPattern,3958436,26,3,M,M,21269149,21276017,6868,21268194,21269031,837,1,No,26,3
21269379,21268452,1.22,-,-,2.0,Intrachromosomal,Yes,Yes,InFrame,CC-TT,NonCanonicalPattern,1639344,26,3,M,M,21269149,21276017,6868,21268194,21269031,837,1,No,26,3
21269379,21268452,1.2585,-,-,5.0,Intrachromosomal,Yes,Yes,InFrame,CC-TT,NonCanonicalPattern,3972984,26,3,M,M,21269149,21276017,6868,21268194,21269031,837,1,No,26,3
21269379,21268452,1.2634,-,-,5.0,Intrachromosomal,Yes,Yes,InFrame,CC-TT,NonCanonicalPattern,3957575,26,3,M,M,21269149,21276017,6868,21268194,21269031,837,1,No,26,3
21269379,21268452,1.2906,-,-,5.0,Intrachromosomal,Yes,Yes,InFrame,CC-TT,NonCanonicalPattern,3874167,26,3,M,M,21269149,21276017,6868,21268194,21269031,837,1,No,26,3
21269379,21268452,1.5054,-,-,6.0,Intrachromosomal,Yes,Yes,InFrame,CC-TT,NonCanonicalPattern,3985652,26,3,M,M,21269149,21276017,6868,21268194,21269031,837,1,No,26,3
21269379,21268452,1.51,-,-,6.0,Intrachromosomal,Yes,Yes,InFrame,CC-TT,NonCanonicalPattern,3973510,26,3,M,M,21269149,21276017,6868,21268194,21269031,837,1,No,26,3
21269379,21268452,1.52,-,-,6.0,Intrachromosomal,Yes,Yes,InFrame,CC-TT,NonCanonicalPattern,3947368,26,3,M,M,21269149,21276017,6868,21268194,21269031,837,1,No,26,3
21269379,21268452,1.78,-,-,7.0,Intrachromosomal,Yes,Yes,InFrame,CC-TT,NonCanonicalPattern,3932584,26,3,M,M,21269149,21276017,6868,21268194,21269031,837,1,No,26,3
21269379,21268452,2.03,-,-,8.0,Intrachromosomal,Yes,Yes,InFrame,CC-TT,NonCanonicalPattern,3940887,26,3,M,M,21269149,21276017,6868,21268194,21269031,837,1,No,26,3
21269379,21268452,2.1045,-,-,5.0,Intrachromosomal,Yes,Yes,InFrame,CC-TT,NonCanonicalPattern,2375861,26,3,M,M,21269149,21276017,6868,21268194,21269031,837,1,No,26,3
21269379,21268452,2.14,-,-,7.0,Intrachromosomal,Yes,Yes,InFrame,CC-TT,NonCanonicalPattern,3271028,26,3,M,M,21269149,21276017,6868,21268194,21269031,837,1,No,26,3
21269379,21268452,2.2722,-,-,9.0,Intrachromosomal,Yes,Yes,InFrame,CC-TT,NonCanonicalPattern,3960919,26,3,M,M,21269149,21276017,6868,21268194,21269031,837,1,No,26,3
21269379,21268452,2.3215,-,-,9.0,Intrachromosomal,Yes,Yes,InFrame,CC-TT,NonCanonicalPattern,3876804,26,3,M,M,21269149,21276017,6868,21268194,21269031,837,1,No,26,3
21269379,21268452,2.54,-,-,8.0,Intrachromosomal,Yes,Yes,InFrame,CC-TT,NonCanonicalPattern,3149606,26,3,M,M,21269149,21276017,6868,21268194,21269031,837,1,No,26,3
21269379,21268452,2.77,-,-,5.0,Intrachromosomal,Yes,Yes,InFrame,CC-TT,NonCanonicalPattern,1805054,26,3,M,M,21269149,21276017,6868,21268194,21269031,837,1,No,26,3
21269379,21268452,2.91,-,-,6.0,Intrachromosomal,Yes,Yes,InFrame,CC-TT,NonCanonicalPattern,2061856,26,3,M,M,21269149,21276017,6868,21268194,21269031,837,1,No,26,3
21269379,21268452,3.05,-,-,12.0,Intrachromosomal,Yes,Yes,InFrame,CC-TT,NonCanonicalPattern,3934426,26,3,M,M,21269149,21276017,6868,21268194,21269031,837,1,No,26,3
21269379,21268452,3.55,-,-,14.0,Intrachromosomal,Yes,Yes,InFrame,CC-TT,NonCanonicalPattern,3943662,26,3,M,M,21269149,21276017,6868,21268194,21269031,837,1,No,26,3
21269379,21268452,3.55,-,-,14.0,Intrachromosomal,Yes,Yes,InFrame,CC-TT,NonCanonicalPattern,3943662,26,3,M,M,21269149,21276017,6868,21268194,21269031,837,1,No,26,3
21269379,21268452,4.18,-,-,8.0,Intrachromosomal,Yes,Yes,InFrame,CC-TT,NonCanonicalPattern,1913876,26,3,M,M,21269149,21276017,6868,21268194,21269031,837,1,No,26,3
22175900,22180193,0.0645,-,-,2.0,Intrachromosomal,Yes,No,InFrame,GT-TC,NonCanonicalPattern,31007752,6,2,M,M,22175852,22179728,3876,22180000,22181970,1970,1,No,9,2
22175900,22180193,0.0646,-,-,2.0,Intrachromosomal,Yes,No,InFrame,GT-TC,NonCanonicalPattern,30959752,6,2,M,M,22175852,22179728,3876,22180000,22181970,1970,1,No,9,2
22175900,22180193,0.0764,-,-,2.0,Intrachromosomal,Yes,No,InFrame,GT-TC,NonCanonicalPattern,26178011,6,2,M,M,22175852,22179728,3876,22180000,22181970,1970,1,No,9,2
22175900,22180193,0.0984,-,-,2.0,Intrachromosomal,Yes,No,InFrame,GT-TC,NonCanonicalPattern,20325203,6,2,M,M,22175852,22179728,3876,22180000,22181970,1970,1,No,9,2
22175900,22180193,0.1677,-,-,2.0,Intrachromosomal,Yes,No,InFrame,GT-TC,NonCanonicalPattern,11926058,6,2,M,M,22175852,22179728,3876,22180000,22181970,1970,1,No,9,2
22175900,22180193,0.188,-,-,3.0,Intrachromosomal,Yes,No,InFrame,GT-TC,NonCanonicalPattern,15957447,6,2,M,M,22175852,22179728,3876,22180000,22181970,1970,1,No,9,2
22175900,22180193,0.1939,-,-,2.0,Intrachromosomal,Yes,No,InFrame,GT-TC,NonCanonicalPattern,10314595,6,2,M,M,22175852,22179728,3876,22180000,22181970,1970,1,No,9,2
22175900,22180193,0.2152,-,-,4.0,Intrachromosomal,Yes,No,InFrame,GT-TC,NonCanonicalPattern,18587361,6,2,M,M,22175852,22179728,3876,22180000,22181970,1970,1,No,9,2
22175900,22180193,0.2382,-,-,2.0,Intrachromosomal,Yes,No,InFrame,GT-TC,NonCanonicalPattern,8396306,6,2,M,M,22175852,22179728,3876,22180000,22181970,1970,1,No,9,2
22175900,22180193,0.5129,-,-,2.0,Intrachromosomal,Yes,No,InFrame,GT-TC,NonCanonicalPattern,3899396,6,2,M,M,22175852,22179728,3876,22180000,22181970,1970,1,No,9,2
23422985,23428597,0.5072,-,-,2.0,Intrachromosomal,Yes,No,InFrame,TC-AG,NonCanonicalPattern,3943218,2,1,M,M,23422590,23426390,3800,23426556,23429356,2800,1,No,4,8
23422985,23428597,0.7562,-,-,3.0,Intrachromosomal,Yes,No,InFrame,TC-AG,NonCanonicalPattern,3967204,2,1,M,M,23422590,23426390,3800,23426556,23429356,2800,1,No,4,8
23422985,23428597,0.7597,-,-,3.0,Intrachromosomal,Yes,No,InFrame,TC-AG,NonCanonicalPattern,3948927,2,1,M,M,23422590,23426390,3800,23426556,23429356,2800,1,No,4,8
23422985,23428597,0.8837,-,-,2.0,Intrachromosomal,Yes,No,InFrame,TC-AG,NonCanonicalPattern,2263212,2,1,M,M,23422590,23426390,3800,23426556,23429356,2800,1,No,4,8
23422985,23428597,1.0133,-,-,4.0,Intrachromosomal,Yes,No,InFrame,TC-AG,NonCanonicalPattern,3947498,2,1,M,M,23422590,23426390,3800,23426556,23429356,2800,1,No,4,8
23422985,23428597,1.0176,-,-,4.0,Intrachromosomal,Yes,No,InFrame,TC-AG,NonCanonicalPattern,3930818,2,1,M,M,23422590,23426390,3800,23426556,23429356,2800,1,No,4,8
23422985,23428597,2.3456,-,-,6.0,Intrachromosomal,Yes,No,InFrame,TC-AG,NonCanonicalPattern,2557981,2,1,M,M,23422590,23426390,3800,23426556,23429356,2800,1,No,4,8
23445599,23439653,0.8183,+,+,2.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,2444091,5,2,E,S,23444203,23446355,2152,23438396,23441060,2664,1,No,7,3
23445599,23439653,1.0077,+,+,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3969435,5,2,E,S,23444203,23446355,2152,23438396,23441060,2664,1,No,7,3
23445599,23439653,1.0111,+,+,4.0,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3956087,5,2,E,S,23444203,23446355,2152,23438396,23441060,2664,1,No,7,3
